surface,molecule,functional,status,note,E_ads_SPE,complex_directory,complex_NSW,slab_directory,molecule_directory,E_complex,E_slab_relaxed,E_molecule_relaxed,slab_NSW,molecule_NSW,matching_slab_references,matching_molecule_references,selected
Pd111,propene,pbe,complex_unconverged,INCAR/OUTCAR NSW mismatch,,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pd111_propene/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd111/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propene/PBE,-365.64415917,-316.34092185,-48.66755848,1000,500,2,1,false
Pd111,propene,pbe_d3,complex_unconverged,INCAR/OUTCAR NSW mismatch,,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pd111_propene/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd111/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propene/PBE_D3,-392.85220584,-342.95507948,-48.70786668,1000,500,2,1,false
Pd111,propene,r2scan,complex_unconverged,INCAR/OUTCAR NSW mismatch,,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pd111_propene/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd111/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propene/r2scan,-1501.69634739,-1449.66487556,-51.06288878,1000,500,2,1,false
Pd111,propene,beef_vdw,complex_unconverged,INCAR/OUTCAR NSW mismatch,,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pd111_propene/beef_vdw,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd111/beef_vdw,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propene/beef_vdw,-144.05632201,-98.08596581,-45.04553,1000,500,2,1,false
Pd111,propene,pbe,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pd111_propene/singlepoint/PBE/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pd111_propene/singlepoint/PBE,0,,,,,,,,0,0,false
Pd111,propene,pbe_d3,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pd111_propene/singlepoint/PBE_D3/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pd111_propene/singlepoint/PBE_D3,0,,,,,,,,0,0,false
Pd111,propene,r2scan,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pd111_propene/singlepoint/r2scan/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pd111_propene/singlepoint/r2scan,0,,,,,,,,0,0,false
Pd111,propene,beef_vdw,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pd111_propene/singlepoint/beef_vdw/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pd111_propene/singlepoint/beef_vdw,0,,,,,,,,0,0,false
Pt100,CO2,pbe,complex_unconverged,INCAR/OUTCAR NSW mismatch,,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_CO2/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pt100/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/CO2/PBE,-386.10723073,-363.13579476,-22.96019522,1000,500,2,1,false
Pt100,CO2,pbe_d3,complex_unconverged,INCAR/OUTCAR NSW mismatch,,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_CO2/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pt100/PBE_D3,,-420.19300423,-396.9310754,,1000,,2,0,false
Pt100,CO2,r2scan,complex_unconverged,INCAR/OUTCAR NSW mismatch,,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_CO2/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pt100/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/CO2/r2scan,-3291.78334819,-3266.10121009,-25.56899888,1000,500,2,1,false
Pt100,CO2,beef_vdw,complex_unconverged,INCAR/OUTCAR NSW mismatch,,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_CO2/beef_vdw,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pt100/beef_vdw,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/CO2/beef_vdw,-186.32195853,-168.12461138,-17.92062482,1000,500,2,1,false
Pt100,CO2,pbe,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_CO2/singlepoint/PBE/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_CO2/singlepoint/PBE,0,,,,,,,,0,0,false
Pt100,CO2,pbe_d3,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_CO2/singlepoint/PBE_D3/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_CO2/singlepoint/PBE_D3,0,,,,,,,,0,0,false
Pt100,CO2,r2scan,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_CO2/singlepoint/r2scan/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_CO2/singlepoint/r2scan,0,,,,,,,,0,0,false
Pt100,CO2,beef_vdw,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_CO2/singlepoint/beef_vdw/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_CO2/singlepoint/beef_vdw,0,,,,,,,,0,0,false
Pt100,ethane,pbe,complex_unconverged,INCAR/OUTCAR NSW mismatch,,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_ethane/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pt100/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethane/PBE,-403.67638369,-363.13579476,-40.4996939,1000,500,2,2,false
Pt100,ethane,pbe_d3,complex_unconverged,INCAR/OUTCAR NSW mismatch,,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_ethane/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pt100/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethane/PBE_D3,-437.9090518,-396.9310754,-40.52607578,1000,500,2,2,false
Pt100,ethane,r2scan,complex_unconverged,INCAR/OUTCAR NSW mismatch,,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_ethane/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pt100/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethane/r2scan,-3308.45508606,-3266.10121009,-42.25567124,1000,500,2,2,false
Pt100,ethane,beef_vdw,complex_unconverged,INCAR/OUTCAR NSW mismatch,,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_ethane/beef_vdw,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pt100/beef_vdw,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethane/beef_vdw,-206.68871738,-168.12461138,-38.22921023,1000,500,2,2,false
Pt100,ethane,pbe,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_ethane/singlepoint/PBE/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_ethane/singlepoint/PBE,0,,,,,,,,0,0,false
Pt100,ethane,pbe_d3,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_ethane/singlepoint/PBE_D3/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_ethane/singlepoint/PBE_D3,0,,,,,,,,0,0,false
Pt100,ethane,r2scan,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_ethane/singlepoint/r2scan/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_ethane/singlepoint/r2scan,0,,,,,,,,0,0,false
Pt100,ethane,beef_vdw,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_ethane/singlepoint/beef_vdw/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_ethane/singlepoint/beef_vdw,0,,,,,,,,0,0,false
Pt100,ethanol,pbe,complex_unconverged,INCAR/OUTCAR NSW mismatch,,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_ethanol/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pt100/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethanol/PBE,-410.37545325,-363.13579476,-46.87594101,1000,500,2,2,false
Pt100,ethanol,pbe_d3,complex_unconverged,INCAR/OUTCAR NSW mismatch,,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_ethanol/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pt100/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethanol/PBE_D3,-444.75096221,-396.9310754,-46.92505756,1000,500,2,2,false
Pt100,ethanol,r2scan,complex_unconverged,INCAR/OUTCAR NSW mismatch,,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_ethanol/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pt100/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethanol/r2scan,-3316.3543412,-3266.10121009,-49.63543367,1000,500,2,2,false
Pt100,ethanol,beef_vdw,complex_unconverged,INCAR/OUTCAR NSW mismatch,,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_ethanol/beef_vdw,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pt100/beef_vdw,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethanol/beef_vdw,-211.55950569,-168.12461138,-42.74582609,1000,500,2,2,false
Pt100,ethanol,pbe,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_ethanol/singlepoint/PBE/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_ethanol/singlepoint/PBE,0,,,,,,,,0,0,false
Pt100,ethanol,pbe_d3,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_ethanol/singlepoint/PBE_D3/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_ethanol/singlepoint/PBE_D3,0,,,,,,,,0,0,false
Pt100,ethanol,r2scan,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_ethanol/singlepoint/r2scan/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_ethanol/singlepoint/r2scan,0,,,,,,,,0,0,false
Pt100,ethanol,beef_vdw,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_ethanol/singlepoint/beef_vdw/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_ethanol/singlepoint/beef_vdw,0,,,,,,,,0,0,false
Pt100,ethene,pbe,complex_unconverged,INCAR/OUTCAR NSW mismatch,,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_ethene/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pt100/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethene/PBE,-396.30553463,-363.13579476,-31.97067346,1000,500,2,3,false
Pt100,ethene,pbe_d3,complex_unconverged,INCAR/OUTCAR NSW mismatch,,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_ethene/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pt100/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethene/PBE_D3,-430.60405691,-396.9310754,-31.98269438,1000,500,2,3,false
Pt100,ethene,r2scan,complex_unconverged,INCAR/OUTCAR NSW mismatch,,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_ethene/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pt100/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethene/r2scan,-3301.1337334,-3266.10121009,-33.54854614,1000,500,2,3,false
Pt100,ethene,beef_vdw,complex_unconverged,INCAR/OUTCAR NSW mismatch,,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_ethene/beef_vdw,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pt100/beef_vdw,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/ethene/beef_vdw,-199.07168577,-168.12461138,-29.58166763,1000,500,2,3,false
Pt100,ethene,pbe,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_ethene/singlepoint/PBE/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_ethene/singlepoint/PBE,0,,,,,,,,0,0,false
Pt100,ethene,pbe_d3,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_ethene/singlepoint/PBE_D3/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_ethene/singlepoint/PBE_D3,0,,,,,,,,0,0,false
Pt100,ethene,r2scan,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_ethene/singlepoint/r2scan/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_ethene/singlepoint/r2scan,0,,,,,,,,0,0,false
Pt100,ethene,beef_vdw,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_ethene/singlepoint/beef_vdw/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_ethene/singlepoint/beef_vdw,0,,,,,,,,0,0,false
Pt100,glycerol,pbe,complex_unconverged,INCAR/OUTCAR NSW mismatch,,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_glycerol/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pt100/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/glycerol/PBE,-439.94568121,-363.13579476,-76.25422715,1000,500,2,1,false
Pt100,glycerol,pbe_d3,complex_unconverged,INCAR/OUTCAR NSW mismatch,,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_glycerol/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pt100/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/glycerol/PBE_D3,-474.80179118,-396.9310754,-76.40705567,1000,500,2,1,false
Pt100,glycerol,r2scan,complex_unconverged,INCAR/OUTCAR NSW mismatch,,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_glycerol/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pt100/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/glycerol/r2scan,-3348.91889235,-3266.10121009,-81.89876907,1000,500,2,1,false
Pt100,glycerol,beef_vdw,complex_unconverged,INCAR/OUTCAR NSW mismatch,,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_glycerol/beef_vdw,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pt100/beef_vdw,,-236.38993756,-168.12461138,,1000,,2,0,false
Pt100,glycerol,pbe,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_glycerol/singlepoint/PBE/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_glycerol/singlepoint/PBE,0,,,,,,,,0,0,false
Pt100,glycerol,pbe_d3,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_glycerol/singlepoint/PBE_D3/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_glycerol/singlepoint/PBE_D3,0,,,,,,,,0,0,false
Pt100,glycerol,r2scan,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_glycerol/singlepoint/r2scan/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_glycerol/singlepoint/r2scan,0,,,,,,,,0,0,false
Pt100,glycerol,beef_vdw,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_glycerol/singlepoint/beef_vdw/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_glycerol/singlepoint/beef_vdw,0,,,,,,,,0,0,false
Pt100,isopropanol,pbe,complex_unconverged,INCAR/OUTCAR NSW mismatch,,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_isopropanol/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pt100/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/isopropanol/PBE,-427.04108051,-363.13579476,-63.53444103,1000,500,2,1,false
Pt100,isopropanol,pbe_d3,complex_unconverged,INCAR/OUTCAR NSW mismatch,,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_isopropanol/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pt100/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/isopropanol/PBE_D3,-461.63099268,-396.9310754,-63.63286314,1000,500,2,1,false
Pt100,isopropanol,r2scan,complex_unconverged,INCAR/OUTCAR NSW mismatch,,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_isopropanol/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pt100/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/isopropanol/r2scan,-3333.9189759,-3266.10121009,-67.15359238,1000,500,2,1,false
Pt100,isopropanol,beef_vdw,complex_unconverged,INCAR/OUTCAR NSW mismatch,,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_isopropanol/beef_vdw,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pt100/beef_vdw,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/isopropanol/beef_vdw,-227.13494187,-168.12461138,-58.21634445,1000,500,2,1,false
Pt100,isopropanol,pbe,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_isopropanol/singlepoint/PBE/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_isopropanol/singlepoint/PBE,0,,,,,,,,0,0,false
Pt100,isopropanol,pbe_d3,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_isopropanol/singlepoint/PBE_D3/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_isopropanol/singlepoint/PBE_D3,0,,,,,,,,0,0,false
Pt100,isopropanol,r2scan,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_isopropanol/singlepoint/r2scan/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_isopropanol/singlepoint/r2scan,0,,,,,,,,0,0,false
Pt100,isopropanol,beef_vdw,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_isopropanol/singlepoint/beef_vdw/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_isopropanol/singlepoint/beef_vdw,0,,,,,,,,0,0,false
Pt100,propane,pbe,complex_unconverged,INCAR/OUTCAR NSW mismatch,,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_propane/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pt100/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propane/PBE,-420.18136775,-363.13579476,-57.02790063,1000,500,2,1,false
Pt100,propane,pbe_d3,complex_unconverged,INCAR/OUTCAR NSW mismatch,,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_propane/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pt100/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propane/PBE_D3,-454.59730878,-396.9310754,-57.09330533,1000,500,2,1,false
Pt100,propane,r2scan,complex_unconverged,INCAR/OUTCAR NSW mismatch,,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_propane/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pt100/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propane/r2scan,-3325.88736453,-3266.10121009,-59.61179073,1000,500,2,1,false
Pt100,propane,beef_vdw,complex_unconverged,INCAR/OUTCAR NSW mismatch,,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_propane/beef_vdw,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pt100/beef_vdw,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propane/beef_vdw,-222.13880772,-168.12461138,-53.56169073,1000,500,2,1,false
Pt100,propane,pbe,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_propane/singlepoint/PBE/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_propane/singlepoint/PBE,0,,,,,,,,0,0,false
Pt100,propane,pbe_d3,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_propane/singlepoint/PBE_D3/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_propane/singlepoint/PBE_D3,0,,,,,,,,0,0,false
Pt100,propane,r2scan,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_propane/singlepoint/r2scan/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_propane/singlepoint/r2scan,0,,,,,,,,0,0,false
Pt100,propane,beef_vdw,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_propane/singlepoint/beef_vdw/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_propane/singlepoint/beef_vdw,0,,,,,,,,0,0,false
Pt100,propanol,pbe,complex_unconverged,INCAR/OUTCAR NSW mismatch,,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_propanol/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pt100/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propanol/PBE,-426.93661596,-363.13579476,-63.38880142,1000,500,2,1,false
Pt100,propanol,pbe_d3,complex_unconverged,INCAR/OUTCAR NSW mismatch,,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_propanol/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pt100/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propanol/PBE_D3,-461.48952732,-396.9310754,-63.48208406,1000,500,2,1,false
Pt100,propanol,r2scan,complex_unconverged,INCAR/OUTCAR NSW mismatch,,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_propanol/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pt100/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propanol/r2scan,-3333.72146993,-3266.10121009,-66.98345738,1000,500,2,1,false
Pt100,propanol,beef_vdw,complex_unconverged,INCAR/OUTCAR NSW mismatch,,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_propanol/beef_vdw,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pt100/beef_vdw,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propanol/beef_vdw,-227.02977211,-168.12461138,-58.06798844,1000,500,2,1,false
Pt100,propanol,pbe,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_propanol/singlepoint/PBE/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_propanol/singlepoint/PBE,0,,,,,,,,0,0,false
Pt100,propanol,pbe_d3,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_propanol/singlepoint/PBE_D3/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_propanol/singlepoint/PBE_D3,0,,,,,,,,0,0,false
Pt100,propanol,r2scan,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_propanol/singlepoint/r2scan/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_propanol/singlepoint/r2scan,0,,,,,,,,0,0,false
Pt100,propanol,beef_vdw,complex_unconverged,[Errno 2] No such file or directory: '/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_propanol/singlepoint/beef_vdw/OUTCAR.gz',,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_propanol/singlepoint/beef_vdw,0,,,,,,,,0,0,false
Pt100,propene,pbe,complex_unconverged,INCAR/OUTCAR NSW mismatch,,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_propene/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pt100/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propene/PBE,-413.03880999,-363.13579476,-48.66755848,1000,500,2,1,false
Pt100,propene,pbe_d3,complex_unconverged,INCAR/OUTCAR NSW mismatch,,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/Pt100_propene/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pt100/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propene/PBE_D3,-447.54726541,-396.9310754,-48.70786668,1000,500,2,1,false
